OBJECTID,CT20,LABEL,ShapeSTArea,ShapeSTLength,centroid_lat,centroid_lon,nearest_facility_id,nearest_facility_name,nearest_facility_distance_km,nearest_facility_distance_miles,count_within_1km,count_within_5km,count_within_10km,count_within_15km,count_within_25km,count_within_1mi,count_within_3mi,count_within_5mi,count_within_10mi,count_within_15mi
5134,119003,1190.03,9166982.644244729,12879.89298016365,34.25037249369678,-118.43284221687429,459,BIENESTAR DRUG TREATMENT PROGRAM,3.138,1.95,0,1,3,3,7,0,1,2,3,6
5135,119004,1190.04,9143478.716641514,12940.1039618594,34.24141358477319,-118.42335371365465,459,BIENESTAR DRUG TREATMENT PROGRAM,3.012,1.872,0,2,2,3,7,0,2,2,3,7
5136,119201,1192.01,10248164.647228217,12948.107565425931,34.24660577465487,-118.44135838574844,459,BIENESTAR DRUG TREATMENT PROGRAM,2.418,1.502,0,1,3,3,7,0,1,2,4,7
5137,119202,1192.02,10437023.758926574,16864.12432665896,34.255433033793615,-118.4425668636542,459,BIENESTAR DRUG TREATMENT PROGRAM,3.33,2.069,0,1,3,3,7,0,1,2,3,5
5138,119310,1193.10,4615163.0072701685,10049.05078414411,34.24539519666642,-118.45051705197704,459,BIENESTAR DRUG TREATMENT PROGRAM,2.134,1.326,0,1,3,3,7,0,1,3,4,7
5139,119320,1193.20,5345155.580398069,9352.133116763289,34.23892202698445,-118.4536219011605,459,BIENESTAR DRUG TREATMENT PROGRAM,1.443,0.897,0,1,3,4,7,1,1,3,4,7
5140,119340,1193.40,1314702.0231037186,4632.278681625603,34.233613898526016,-118.45191310676758,459,BIENESTAR DRUG TREATMENT PROGRAM,0.834,0.518,1,1,3,4,7,1,1,3,4,7
5141,119341,1193.41,3512711.1795135536,8359.542262009576,34.237171476204466,-118.44588782910482,459,BIENESTAR DRUG TREATMENT PROGRAM,1.29,0.802,0,1,3,4,7,1,1,2,4,7
5142,119342,1193.42,2358167.7271913616,6104.94540636161,34.24077346508057,-118.44727940996519,459,BIENESTAR DRUG TREATMENT PROGRAM,1.646,1.023,0,1,3,3,7,0,1,2,4,7
5143,119400,1194.00,12071383.078916596,14163.224516273172,34.240102384036405,-118.43586014124767,459,BIENESTAR DRUG TREATMENT PROGRAM,2.047,1.272,0,2,3,3,7,0,1,2,4,7
5144,119700,1197.00,14103382.143612789,20314.17549530465,34.22135797847689,-118.42646286980012,459,BIENESTAR DRUG TREATMENT PROGRAM,2.272,1.412,0,2,2,3,7,0,2,2,4,7
5145,119801,1198.01,6590353.77050248,11988.802114165977,34.23536196175297,-118.43165017603025,459,BIENESTAR DRUG TREATMENT PROGRAM,2.007,1.247,0,2,3,3,7,0,2,2,4,7
5146,119802,1198.02,6778131.05251827,12322.604998698549,34.23227499578977,-118.42867709359906,459,BIENESTAR DRUG TREATMENT PROGRAM,2.114,1.314,0,2,3,3,7,0,2,2,3,7
5147,119900,1199.00,11324965.76296739,14653.142244734372,34.22784172922738,-118.441292477956,459,BIENESTAR DRUG TREATMENT PROGRAM,0.863,0.536,1,2,3,4,7,1,1,2,4,7
5148,120010,1200.10,6087626.434058557,10236.161215254455,34.21789430609733,-118.46263491174291,459,BIENESTAR DRUG TREATMENT PROGRAM,1.451,0.902,0,1,3,4,7,1,1,3,4,7
5149,120020,1200.20,5737369.794350879,12182.627456546265,34.21860141702453,-118.45482678006937,459,BIENESTAR DRUG TREATMENT PROGRAM,0.936,0.581,1,1,3,4,7,1,1,3,4,7
5150,120030,1200.30,4065310.821689173,8102.2070880290785,34.21511262831568,-118.45188061642568,459,BIENESTAR DRUG TREATMENT PROGRAM,1.24,0.771,0,1,3,4,7,1,1,2,4,7
5151,120103,1201.03,1490376.1916390208,5636.211204030715,34.2297249004747,-118.45181088938995,459,BIENESTAR DRUG TREATMENT PROGRAM,0.41,0.255,1,1,3,4,7,1,1,3,4,7
5152,120104,1201.04,4885243.288403458,10176.552287169196,34.22396783887868,-118.44937881724283,459,BIENESTAR DRUG TREATMENT PROGRAM,0.268,0.167,1,1,3,4,7,1,1,2,4,7
5153,120105,1201.05,5929585.807965533,15758.590529851588,34.23107532875205,-118.44654469383819,459,BIENESTAR DRUG TREATMENT PROGRAM,0.651,0.404,1,1,3,4,7,1,1,2,4,7
5154,120106,1201.06,2220341.0784839815,6072.528208329014,34.22311368095742,-118.45667650709183,459,BIENESTAR DRUG TREATMENT PROGRAM,0.666,0.414,1,1,3,4,7,1,1,3,4,7
5155,120107,1201.07,2231008.495194633,6075.286749614152,34.22639792121976,-118.45656286821759,459,BIENESTAR DRUG TREATMENT PROGRAM,0.561,0.348,1,1,3,4,7,1,1,3,4,7
5156,120108,1201.08,4164596.8948510117,8449.484232650117,34.231647987501304,-118.45616037025012,459,BIENESTAR DRUG TREATMENT PROGRAM,0.8,0.497,1,1,3,4,7,1,1,3,4,7
5157,120300,1203.00,18498149.961357813,18531.095568450364,34.21529626520752,-118.4408521390776,459,BIENESTAR DRUG TREATMENT PROGRAM,1.501,0.933,0,2,3,4,7,1,1,2,4,7
5158,120400,1204.00,11471575.827239815,17339.858463364013,34.21888699917537,-118.43235184268447,459,BIENESTAR DRUG TREATMENT PROGRAM,1.854,1.152,0,2,3,3,7,0,2,2,4,7
5159,121010,1210.10,21950722.970313683,19497.91067040762,34.223359689071344,-118.40369256395431,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",1.488,0.924,0,2,2,3,7,1,2,2,3,7
5160,121020,1210.20,8874538.57779908,13130.16940649197,34.21212729188677,-118.40207425294206,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",1.728,1.074,0,2,2,3,7,0,2,2,3,7
5161,121101,1211.01,5082880.937961113,10732.457361631305,34.22442189614935,-118.36544155411805,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",2.054,1.276,0,1,2,2,7,0,1,2,3,7
5162,121102,1211.02,81152096.00072522,37632.866416766796,34.2423641535674,-118.38144415591647,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",2.33,1.448,0,1,2,3,7,0,1,2,3,7
5163,121210,1212.10,21817534.974554956,18371.989127518707,34.23942760790867,-118.40465148553389,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",2.49,1.547,0,2,2,3,7,0,2,2,3,7
5164,121221,1212.21,5427461.150306466,11054.163578054453,34.227622344027786,-118.39557471365575,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",0.962,0.597,1,1,2,3,7,1,1,2,3,7
5165,121222,1212.22,14367773.741328672,18211.070431817716,34.23215677091619,-118.39196087917531,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",1.195,0.743,0,1,2,3,7,1,1,2,3,7
5166,121600,1216.00,12264569.020578887,16346.074858864717,34.21107294242838,-118.41060285432324,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",2.442,1.517,0,2,2,3,7,0,2,2,3,7
5167,121801,1218.01,5227512.5572240595,10560.213659323705,34.211491942007925,-118.39288929444119,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",1.269,0.789,0,1,2,3,7,1,1,2,3,7
5168,121802,1218.02,10232438.891059794,14912.813901026904,34.21921898814292,-118.39137582175059,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",0.468,0.291,1,1,2,3,7,1,1,2,3,7
5169,121900,1219.00,18163072.288455144,20093.950541513354,34.21787131399559,-118.38321260720758,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",0.614,0.381,1,1,2,3,7,1,1,2,3,7
5170,122000,1220.00,35118997.75625338,30499.592223736003,34.21478275055712,-118.41844179831534,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",2.949,1.832,0,2,2,3,7,0,2,2,3,7
5171,122120,1221.20,7747578.485793699,13365.762216088266,34.210780547030886,-118.37192160845426,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",1.909,1.186,0,1,2,2,7,0,1,2,3,7
5172,122121,1221.21,4433980.595250115,12008.044492463647,34.21421914283499,-118.37056779298295,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",1.79,1.113,0,1,2,2,7,0,1,2,3,7
5173,122122,1221.22,11114633.399059206,15332.01702986795,34.219858341019865,-118.37338965545999,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",1.328,0.825,0,1,2,2,7,1,1,2,3,7
5174,122200,1222.00,18349521.769431364,19428.00161737637,34.21432171889194,-118.35946127948567,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",2.725,1.693,0,1,2,2,7,0,1,1,2,7
5175,122410,1224.10,7609489.689875069,11117.462505614278,34.2044880612571,-118.39198614329771,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",1.992,1.238,0,1,2,3,7,0,1,2,3,7
5176,122420,1224.20,9285646.478547554,12386.804476443425,34.203614830773155,-118.38329640152584,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",2.086,1.296,0,1,2,3,7,0,1,2,3,7
5177,123010,1230.10,10933643.692257714,13636.394308263183,34.202748498268235,-118.37458384461594,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",2.456,1.526,0,1,2,2,7,0,1,2,3,7
5178,123020,1230.20,6088161.9738845555,9872.882888652079,34.20474169575001,-118.3665068116318,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",2.731,1.697,0,1,2,2,7,0,1,1,3,7
5179,123103,1231.03,9712010.118034612,13419.05320505288,34.190875898166,-118.36546287363882,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",4.018,2.497,0,1,2,2,7,0,1,1,3,7
5180,123104,1231.04,8413572.184276985,11537.864782102068,34.182895420131885,-118.36501500653146,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",4.822,2.996,0,1,2,3,8,0,1,1,3,7
5181,123203,1232.03,6324538.125795667,12755.872962247795,34.19624655617406,-118.3911417900781,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",2.886,1.793,0,1,2,3,7,0,1,2,4,7
5182,123204,1232.04,3489507.862494978,7926.034559769329,34.193940822811584,-118.39434172431503,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",3.185,1.979,0,1,2,3,7,0,1,2,4,7
5183,123205,1232.05,8155654.961713049,11532.586929211726,34.19456851236011,-118.38357363593607,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",3.076,1.912,0,1,2,3,7,0,1,2,4,7
5184,123206,1232.06,6488594.389215139,10269.807147517531,34.19371233078797,-118.37487875340545,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",3.359,2.087,0,1,2,2,7,0,1,2,4,7
5185,123301,1233.01,14029676.38109086,17682.86308932284,34.20031440695822,-118.40013415472697,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",2.676,1.663,0,1,2,3,7,0,1,2,3,7
5186,123303,1233.03,6817488.249743496,13030.057162728412,34.19727990264376,-118.41161590132333,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",3.529,2.193,0,2,2,3,7,0,2,2,4,7
5187,123304,1233.04,9461746.252352603,13423.346683185511,34.19654377803797,-118.40610043293469,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",3.306,2.054,0,1,2,3,7,0,1,2,4,7
5188,123410,1234.10,5350547.048154603,9501.506576638938,34.19797236462356,-118.42164408684573,459,BIENESTAR DRUG TREATMENT PROGRAM,4.109,2.553,0,2,2,3,7,0,2,2,4,7
5189,123420,1234.20,8467590.22515626,14727.1048177952,34.19358001345802,-118.41662631830246,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",4.14,2.572,0,2,2,3,7,0,2,2,5,7
5190,123510,1235.10,8594011.615476783,12270.673720152048,34.19511042967953,-118.42751662708294,459,BIENESTAR DRUG TREATMENT PROGRAM,4.051,2.517,0,2,2,3,7,0,2,2,5,7
5191,123520,1235.20,5498246.878269499,12490.875055247416,34.188723273327874,-118.42470703020021,459,BIENESTAR DRUG TREATMENT PROGRAM,4.794,2.979,0,1,2,3,7,0,1,2,5,7
5192,123601,1236.01,16494226.634890188,18301.282857831913,34.17795141929397,-118.4179932859261,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",5.643,3.507,0,0,2,4,8,0,0,2,6,7
5193,123602,1236.02,9985609.134839319,14187.456703587075,34.18122479462788,-118.42633773758166,459,BIENESTAR DRUG TREATMENT PROGRAM,5.472,3.4,0,0,2,4,7,0,0,2,5,7
5194,123700,1237.00,10250472.04137497,13103.936437515471,34.18486441121601,-118.40952912024522,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",4.599,2.858,0,1,2,4,7,0,1,2,4,7
5195,123800,1238.00,13884988.855243593,17448.997470852944,34.17974383901362,-118.40144802353711,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",4.872,3.027,0,1,2,4,8,0,0,2,4,7
5196,123901,1239.01,13897463.024692494,15030.35455120857,34.18545922001648,-118.39380987774993,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",4.107,2.552,0,1,2,4,7,0,1,2,4,7
5197,123902,1239.02,7151226.427602453,11695.19721799944,34.1758831668043,-118.39224099787376,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",5.15,3.2,0,0,2,4,8,0,0,2,5,8
5198,124000,1240.00,14531311.736291861,16693.340711682293,34.162507156559414,-118.40494836045438,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",6.809,4.231,0,0,2,6,8,0,0,1,6,8
5199,124102,1241.02,6987656.394380351,10573.06295521589,34.17578726317131,-118.38341103051276,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",5.157,3.204,0,0,2,3,8,0,0,1,5,8
5200,124103,1241.03,3486761.9966342403,7921.977729089202,34.18849676054734,-118.38342437404383,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",3.749,2.329,0,1,2,2,7,0,1,2,4,7
5201,124104,1241.04,3492065.212914939,7927.118497100601,34.18486613232706,-118.38342223230798,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",4.151,2.579,0,1,2,3,8,0,1,2,4,7
5202,124105,1241.05,3493113.8088014983,7929.03926551355,34.181233684435895,-118.38341826578997,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",4.553,2.829,0,1,2,3,8,0,1,2,4,7
5203,124201,1242.01,10468289.927607186,13209.638229011141,34.184871239369755,-118.37468855123105,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",4.299,2.672,0,1,2,3,8,0,1,1,4,7
5204,124203,1242.03,3490019.013865153,7927.100645206667,34.17760895395865,-118.3746772143095,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",5.081,3.157,0,0,2,3,8,0,0,1,3,8
5205,124204,1242.04,3491073.757091084,7925.264192388318,34.17397738004595,-118.37466756708119,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",5.474,3.402,0,0,2,3,8,0,0,1,4,8
5206,124300,1243.00,9590065.301893855,12560.90800107424,34.17574261542206,-118.36430847731246,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",5.575,3.464,0,0,2,3,8,0,0,1,3,8
5207,124400,1244.00,10500728.150029251,13194.515347622713,34.173977744601586,-118.4095591523892,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",5.713,3.55,0,0,2,4,8,0,0,2,6,8
5208,124500,1245.00,8695824.57175791,14054.898760455786,34.17227893700771,-118.42678256303623,459,BIENESTAR DRUG TREATMENT PROGRAM,6.38,3.964,0,0,2,4,8,0,0,2,7,8
5209,124600,1246.00,12055244.0381722,14291.048268105022,34.16207405778532,-118.42694428029881,459,BIENESTAR DRUG TREATMENT PROGRAM,7.452,4.631,0,0,2,6,8,0,0,2,7,8
5210,124700,1247.00,14659153.195822697,17855.509967639253,34.16185746056118,-118.41654837316896,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",7.202,4.475,0,0,2,6,8,0,0,2,7,8
5211,124902,1249.02,3644289.5060963235,8062.469727018315,34.170248785735495,-118.4008867905716,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",5.887,3.658,0,0,2,4,8,0,0,2,6,8
5212,124903,1249.03,3351724.2335503884,7812.200916864503,34.16661476049386,-118.40087973261184,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",6.282,3.904,0,0,2,6,8,0,0,2,6,8
5213,125101,1251.01,6993797.274367082,10577.594763349696,34.168514311877175,-118.39214366193828,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",5.966,3.707,0,0,2,3,8,0,0,1,6,8
5214,125102,1251.02,6984254.144381817,10570.906722694914,34.16125268321302,-118.39213102272414,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",6.772,4.208,0,0,2,5,9,0,0,1,6,8
5215,125200,1252.00,14032632.246596295,15860.723076078264,34.164903305554944,-118.38337695264875,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",6.365,3.955,0,0,2,4,9,0,0,1,5,8
5216,125310,1253.10,11344368.79594952,19251.093850750745,34.169521679145866,-118.36604134512534,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",6.166,3.832,0,0,1,3,9,0,0,1,4,8
5217,125321,1253.21,2790573.451047953,6882.614225339492,34.16670928030844,-118.36506444563868,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",6.491,4.034,0,0,1,3,9,0,0,1,4,8
5218,125322,1253.22,4016990.463358236,8863.782487810617,34.16666194651907,-118.3737789591605,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",6.287,3.907,0,0,2,3,9,0,0,1,5,8
5219,125402,1254.02,7889271.706314236,11288.354035733448,34.15659109194139,-118.37423103133902,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",7.38,4.586,0,0,1,5,9,0,0,1,5,9
5220,125403,1254.03,1811797.3064604185,6036.3952419634525,34.16305284011455,-118.37687713329893,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",6.632,4.121,0,0,2,4,9,0,0,1,5,8
5221,125404,1254.04,2469661.9580294886,8591.643310191077,34.162287564432404,-118.372438613717,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",6.788,4.218,0,0,1,4,9,0,0,1,5,9
5222,125501,1255.01,4995201.973937029,9227.603633894962,34.16229852310448,-118.3657977022872,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",6.938,4.311,0,0,1,4,9,0,0,1,5,9
5223,125502,1255.02,5628290.556008441,9622.55792102862,34.15663317074008,-118.36555666560366,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",7.549,4.691,0,0,1,4,9,0,0,1,5,9
5224,125600,1256.00,11003262.23623889,14763.873615046421,34.157900320908894,-118.35687580256659,385,"I-ADARP, (INTER-AGENCY DRUG ABUSE RECOVERY PROGRAM)",7.671,4.766,0,0,1,4,10,0,0,1,5,9
5225,127102,1271.02,9248440.216101095,12299.365030022953,34.20601205733495,-118.44453735022087,459,BIENESTAR DRUG TREATMENT PROGRAM,2.311,1.436,0,1,3,4,7,0,1,2,4,7
5226,127103,1271.03,3078754.6006270116,7541.247234802971,34.20450220853044,-118.4291863813464,459,BIENESTAR DRUG TREATMENT PROGRAM,3.107,1.931,0,2,2,3,7,0,2,2,4,7
5227,127104,1271.04,7618187.611424697,11271.061394418586,34.20518075152393,-118.43581071436066,459,BIENESTAR DRUG TREATMENT PROGRAM,2.699,1.677,0,2,3,4,7,0,2,2,4,7
5228,127210,1272.10,16590336.469076127,19666.15408465267,34.20834618113454,-118.45992035949031,459,BIENESTAR DRUG TREATMENT PROGRAM,2.168,1.347,0,1,3,4,7,0,1,3,4,7
5229,127220,1272.20,7027601.7035617605,10597.754352620144,34.204787046187725,-118.4531386473481,459,BIENESTAR DRUG TREATMENT PROGRAM,2.394,1.488,0,1,3,4,7,0,1,2,4,7
5230,127300,1273.00,11400820.572377402,15057.6559872183,34.2084037205142,-118.46977789434774,459,BIENESTAR DRUG TREATMENT PROGRAM,2.659,1.652,0,1,3,4,7,0,1,3,4,7
5231,127400,1274.00,23481259.378979027,25121.32983754959,34.21083203817329,-118.47870720341753,459,BIENESTAR DRUG TREATMENT PROGRAM,3.109,1.932,0,1,3,4,7,0,1,2,4,7
5232,127520,1275.20,3914727.6349724215,7988.037297568631,34.218421178303764,-118.46976329845965,459,BIENESTAR DRUG TREATMENT PROGRAM,1.974,1.227,0,1,3,4,7,0,1,3,4,7
5233,127603,1276.03,4643287.951848001,9725.944192222629,34.19572897833612,-118.48003592909154,459,BIENESTAR DRUG TREATMENT PROGRAM,4.345,2.7,0,1,3,4,8,0,1,2,4,7
5234,127604,1276.04,4677029.411089872,9875.250627238662,34.19932114160985,-118.47981131365228,459,BIENESTAR DRUG TREATMENT PROGRAM,4.027,2.502,0,1,3,4,8,0,1,2,4,7
5235,127605,1276.05,6981245.817241815,10568.641181626443,34.190274727100764,-118.48584344017165,459,BIENESTAR DRUG TREATMENT PROGRAM,5.152,3.201,0,0,4,4,8,0,0,2,4,8
5236,127606,1276.06,5852103.902344195,9732.730951229987,34.19026776675437,-118.47781772448899,459,BIENESTAR DRUG TREATMENT PROGRAM,4.722,2.934,0,1,3,4,8,0,1,2,4,7
5237,127711,1277.11,10199768.030496355,13542.469922168139,34.18797111120828,-118.46984284813007,459,BIENESTAR DRUG TREATMENT PROGRAM,4.61,2.864,0,1,3,4,7,0,1,1,4,7
5238,127712,1277.12,6135131.613904659,9824.356994730259,34.197423033752145,-118.4701074511743,459,BIENESTAR DRUG TREATMENT PROGRAM,3.675,2.283,0,1,3,4,7,0,1,2,4,7
5239,127803,1278.03,6897436.314904471,10521.746271905571,34.197520151104264,-118.45309208785005,459,BIENESTAR DRUG TREATMENT PROGRAM,3.199,1.988,0,1,3,4,7,0,1,2,4,7
5240,127804,1278.04,6868353.648440596,10483.568634666663,34.197497329930236,-118.461835072085,459,BIENESTAR DRUG TREATMENT PROGRAM,3.359,2.087,0,1,3,4,7,0,1,2,4,7
5241,127805,1278.05,6614074.627363511,13204.827280556114,34.19220115403165,-118.45770108605718,459,BIENESTAR DRUG TREATMENT PROGRAM,3.839,2.386,0,1,3,4,7,0,1,2,4,7
5242,127806,1278.06,7352993.193411208,13484.535497158258,34.188577961193225,-118.45724805179024,459,BIENESTAR DRUG TREATMENT PROGRAM,4.23,2.629,0,1,3,4,7,0,1,2,5,7
5243,127910,1279.10,6993754.404970082,10580.382396063882,34.19756976256896,-118.44437468416744,459,BIENESTAR DRUG TREATMENT PROGRAM,3.233,2.009,0,1,3,4,7,0,1,2,4,7
5244,127920,1279.20,6982234.682146825,10569.20637179929,34.19757032011515,-118.4356347168526,459,BIENESTAR DRUG TREATMENT PROGRAM,3.464,2.153,0,1,2,4,7,0,1,2,4,7
5245,128101,1281.01,6984201.745147113,10570.758150539223,34.19030419991325,-118.43562960411573,459,BIENESTAR DRUG TREATMENT PROGRAM,4.219,2.622,0,1,2,4,7,0,1,2,5,7
5246,128102,1281.02,6983275.122529546,10570.697159349376,34.1903008071174,-118.44436278506245,459,BIENESTAR DRUG TREATMENT PROGRAM,4.032,2.505,0,1,2,4,7,0,1,2,5,7
5247,128210,1282.10,5919273.865417955,9764.438275064485,34.18358867710514,-118.44435754475252,459,BIENESTAR DRUG TREATMENT PROGRAM,4.772,2.965,0,1,2,5,7,0,1,2,5,7
5248,128220,1282.20,5979977.103186289,10040.053173280254,34.18355815007438,-118.43558888202867,459,BIENESTAR DRUG TREATMENT PROGRAM,4.936,3.067,0,1,2,5,7,0,0,2,5,7
5249,128302,1283.02,7414485.407120329,12437.524362665603,34.18386863461969,-118.46054894726637,459,BIENESTAR DRUG TREATMENT PROGRAM,4.798,2.981,0,1,3,4,7,0,1,2,5,7
5250,128303,1283.03,4455381.347901709,9765.859296295017,34.183080580924596,-118.45239352267257,459,BIENESTAR DRUG TREATMENT PROGRAM,4.799,2.982,0,1,3,4,7,0,1,2,5,7
5251,128400,1284.00,18576516.58832843,22571.820336243458,34.17655438379875,-118.45886458668491,459,BIENESTAR DRUG TREATMENT PROGRAM,5.575,3.464,0,0,3,5,7,0,0,1,6,7
5252,128500,1285.00,10481214.386024313,13224.656638247021,34.170309133287546,-118.44435610356867,459,BIENESTAR DRUG TREATMENT PROGRAM,6.241,3.878,0,0,2,6,8,0,0,2,7,7
5253,128601,1286.01,7339199.217948719,13840.627797604202,34.17846334192844,-118.4410944594879,459,BIENESTAR DRUG TREATMENT PROGRAM,5.378,3.342,0,0,2,5,7,0,0,2,6,7
5254,128602,1286.02,12209301.959016625,14527.215280342314,34.17121917438662,-118.43561851466215,459,BIENESTAR DRUG TREATMENT PROGRAM,6.265,3.893,0,0,2,5,8,0,0,2,7,7
5255,128703,1287.03,8910739.958274482,11759.030029188336,34.160212471546714,-118.44422407018354,459,BIENESTAR DRUG TREATMENT PROGRAM,7.361,4.574,0,0,2,7,8,0,0,1,7,8
5256,128704,1287.04,8965439.168876493,12103.947871150393,34.16020487216521,-118.43561102845953,459,BIENESTAR DRUG TREATMENT PROGRAM,7.465,4.639,0,0,2,7,8,0,0,1,7,8
5257,128801,1288.01,5296822.222604366,9461.718618536437,34.168242604379074,-118.46516950226487,459,BIENESTAR DRUG TREATMENT PROGRAM,6.586,4.092,0,0,2,6,8,0,0,1,7,7
