OBJECTID,CT20,LABEL,ShapeSTArea,ShapeSTLength,centroid_lat,centroid_lon,nearest_facility_any_id,nearest_facility_any_name,nearest_facility_any_distance_km,nearest_facility_any_distance_miles,count_any_within_1km,count_any_within_5km,count_any_within_10km,count_any_within_15km,count_any_within_25km,count_any_within_1mi,count_any_within_3mi,count_any_within_5mi,count_any_within_10mi,count_any_within_15mi,nearest_facility_otp_id,nearest_facility_otp_name,nearest_facility_otp_distance_km,nearest_facility_otp_distance_miles,count_otp_within_1km,count_otp_within_5km,count_otp_within_10km,count_otp_within_15km,count_otp_within_25km,count_otp_within_1mi,count_otp_within_3mi,count_otp_within_5mi,count_otp_within_10mi,count_otp_within_15mi,nearest_facility_mat_id,nearest_facility_mat_name,nearest_facility_mat_distance_km,nearest_facility_mat_distance_miles,count_mat_within_1km,count_mat_within_5km,count_mat_within_10km,count_mat_within_15km,count_mat_within_25km,count_mat_within_1mi,count_mat_within_3mi,count_mat_within_5mi,count_mat_within_10mi,count_mat_within_15mi,nearest_facility_residential_id,nearest_facility_residential_name,nearest_facility_residential_distance_km,nearest_facility_residential_distance_miles,count_residential_within_1km,count_residential_within_5km,count_residential_within_10km,count_residential_within_15km,count_residential_within_25km,count_residential_within_1mi,count_residential_within_3mi,count_residential_within_5mi,count_residential_within_10mi,count_residential_within_15mi,nearest_facility_outpatient_id,nearest_facility_outpatient_name,nearest_facility_outpatient_distance_km,nearest_facility_outpatient_distance_miles,count_outpatient_within_1km,count_outpatient_within_5km,count_outpatient_within_10km,count_outpatient_within_15km,count_outpatient_within_25km,count_outpatient_within_1mi,count_outpatient_within_3mi,count_outpatient_within_5mi,count_outpatient_within_10mi,count_outpatient_within_15mi,nearest_facility_iop_id,nearest_facility_iop_name,nearest_facility_iop_distance_km,nearest_facility_iop_distance_miles,count_iop_within_1km,count_iop_within_5km,count_iop_within_10km,count_iop_within_15km,count_iop_within_25km,count_iop_within_1mi,count_iop_within_3mi,count_iop_within_5mi,count_iop_within_10mi,count_iop_within_15mi,nearest_facility_withdrawal_mgmt_id,nearest_facility_withdrawal_mgmt_name,nearest_facility_withdrawal_mgmt_distance_km,nearest_facility_withdrawal_mgmt_distance_miles,count_withdrawal_mgmt_within_1km,count_withdrawal_mgmt_within_5km,count_withdrawal_mgmt_within_10km,count_withdrawal_mgmt_within_15km,count_withdrawal_mgmt_within_25km,count_withdrawal_mgmt_within_1mi,count_withdrawal_mgmt_within_3mi,count_withdrawal_mgmt_within_5mi,count_withdrawal_mgmt_within_10mi,count_withdrawal_mgmt_within_15mi,nearest_facility_co_occurring_id,nearest_facility_co_occurring_name,nearest_facility_co_occurring_distance_km,nearest_facility_co_occurring_distance_miles,count_co_occurring_within_1km,count_co_occurring_within_5km,count_co_occurring_within_10km,count_co_occurring_within_15km,count_co_occurring_within_25km,count_co_occurring_within_1mi,count_co_occurring_within_3mi,count_co_occurring_within_5mi,count_co_occurring_within_10mi,count_co_occurring_within_15mi,nearest_facility_men_id,nearest_facility_men_name,nearest_facility_men_distance_km,nearest_facility_men_distance_miles,count_men_within_1km,count_men_within_5km,count_men_within_10km,count_men_within_15km,count_men_within_25km,count_men_within_1mi,count_men_within_3mi,count_men_within_5mi,count_men_within_10mi,count_men_within_15mi,nearest_facility_women_id,nearest_facility_women_name,nearest_facility_women_distance_km,nearest_facility_women_distance_miles,count_women_within_1km,count_women_within_5km,count_women_within_10km,count_women_within_15km,count_women_within_25km,count_women_within_1mi,count_women_within_3mi,count_women_within_5mi,count_women_within_10mi,count_women_within_15mi,nearest_facility_youth_id,nearest_facility_youth_name,nearest_facility_youth_distance_km,nearest_facility_youth_distance_miles,count_youth_within_1km,count_youth_within_5km,count_youth_within_10km,count_youth_within_15km,count_youth_within_25km,count_youth_within_1mi,count_youth_within_3mi,count_youth_within_5mi,count_youth_within_10mi,count_youth_within_15mi
7214,702201,7022.01,12961164.315396864,15231.651892356018,34.01335690742384,-118.4729975998522,183,CLARE|MATRIX,0.716,0.445,4,12,26,70,376,4,12,16,78,320,165,AMERICAN HEALTH SERVICES LLC,1.719,1.068,0,2,2,6,32,0,2,2,6,26,183,CLARE|MATRIX,0.716,0.445,2,4,4,7,42,2,4,4,7,37,184,CLARE|MATRIX,0.788,0.49,2,6,8,38,218,2,6,6,42,194,184,CLARE|MATRIX,0.788,0.49,2,8,12,48,262,2,8,8,52,230,183,CLARE|MATRIX,0.716,0.445,2,2,6,12,78,2,2,2,16,62,187,"PHOENIX HOUSES OF LOS ANGELES, INC.",2.668,1.658,0,2,2,2,34,0,2,2,4,32,183,CLARE|MATRIX,0.716,0.445,2,2,2,5,42,2,2,2,7,35,185,CLARE|MATRIX,1.812,1.126,0,4,6,32,156,0,4,4,36,140,184,CLARE|MATRIX,0.788,0.49,2,2,4,12,139,2,2,2,17,117,124,DIDI HIRSCH PSYCHIATRIC SERVICE,8.085,5.024,0,0,1,2,23,0,0,0,3,18
7215,702202,7022.02,10889856.899047434,13839.062702786927,34.00817244802631,-118.46723195914716,165,AMERICAN HEALTH SERVICES LLC,0.981,0.61,2,14,26,72,374,6,12,20,78,340,165,AMERICAN HEALTH SERVICES LLC,0.981,0.61,2,2,2,6,30,2,2,2,6,26,165,AMERICAN HEALTH SERVICES LLC,0.981,0.61,1,4,4,7,42,3,4,4,7,38,184,CLARE|MATRIX,1.42,0.882,0,6,8,38,220,2,6,8,42,204,165,AMERICAN HEALTH SERVICES LLC,0.981,0.61,2,8,12,48,262,4,8,12,52,240,183,CLARE|MATRIX,1.373,0.853,0,2,6,14,76,2,2,2,16,68,187,"PHOENIX HOUSES OF LOS ANGELES, INC.",2.227,1.384,0,2,2,2,34,0,2,2,4,32,183,CLARE|MATRIX,1.373,0.853,0,2,2,5,42,2,2,2,7,38,187,"PHOENIX HOUSES OF LOS ANGELES, INC.",2.227,1.384,0,4,6,32,158,0,4,6,36,146,184,CLARE|MATRIX,1.42,0.882,0,2,4,13,140,2,2,4,17,123,124,DIDI HIRSCH PSYCHIATRIC SERVICE,7.356,4.571,0,0,1,2,23,0,0,1,3,21
7216,702300,7023.00,27898921.728534777,21132.562902088142,34.01829550639067,-118.45598235650422,165,AMERICAN HEALTH SERVICES LLC,2.204,1.369,0,16,26,78,386,0,16,22,94,378,165,AMERICAN HEALTH SERVICES LLC,2.204,1.369,0,2,2,6,32,0,2,2,6,32,165,AMERICAN HEALTH SERVICES LLC,2.204,1.369,0,4,4,7,45,0,4,4,9,43,184,CLARE|MATRIX,2.43,1.51,0,6,8,40,224,0,6,8,50,220,165,AMERICAN HEALTH SERVICES LLC,2.204,1.369,0,8,12,50,270,0,8,12,64,264,183,CLARE|MATRIX,2.35,1.46,0,2,6,18,78,0,2,4,20,76,187,"PHOENIX HOUSES OF LOS ANGELES, INC.",3.694,2.295,0,2,2,2,36,0,2,2,8,34,183,CLARE|MATRIX,2.35,1.46,0,2,2,7,45,0,2,2,12,43,185,CLARE|MATRIX,3.251,2.02,0,4,6,34,158,0,4,6,44,158,184,CLARE|MATRIX,2.43,1.51,0,2,4,15,145,0,2,4,21,140,124,DIDI HIRSCH PSYCHIATRIC SERVICE,7.033,4.37,0,0,1,4,23,0,0,1,5,23
7217,702400,7024.00,21514103.006377354,24216.780470240803,34.025471475092,-118.3845139379942,93,BEIT T'SHUVAH,0.603,0.374,2,12,88,200,410,2,12,56,208,394,165,AMERICAN HEALTH SERVICES LLC,7.889,4.902,0,0,6,10,38,0,0,2,12,34,47,"CHABAD OF CALIFORNIA, INC.",4.578,2.844,0,1,9,20,48,0,1,2,21,46,93,BEIT T'SHUVAH,0.603,0.374,2,8,46,124,226,2,8,34,124,226,93,BEIT T'SHUVAH,0.603,0.374,2,8,60,144,282,2,8,40,146,278,86,"CHABAD OF CALIFORNIA, INC.",2.379,1.478,0,2,20,38,86,0,2,8,40,80,24,"SADLER HEALTHCARE, INC.",8.842,5.495,0,0,6,12,34,0,0,0,12,34,47,"CHABAD OF CALIFORNIA, INC.",4.578,2.844,0,1,11,22,49,0,1,3,22,48,93,BEIT T'SHUVAH,0.603,0.374,2,8,38,94,160,2,8,30,94,160,93,BEIT T'SHUVAH,0.603,0.374,2,2,17,76,149,2,2,11,76,148,124,DIDI HIRSCH PSYCHIATRIC SERVICE,5.072,3.152,0,0,5,12,27,0,0,2,13,26
7218,702501,7025.01,14464966.215446325,16130.309507656011,34.014932701546584,-118.39675053709276,131,AM/PM CULVER CITY BUDGET/ESCUELA LATINA AND ALCOHOL ASSESSMENTS 2,1.756,1.091,0,8,76,200,396,0,8,62,204,388,165,AMERICAN HEALTH SERVICES LLC,6.449,4.007,0,0,6,10,34,0,0,4,12,32,47,"CHABAD OF CALIFORNIA, INC.",6.2,3.852,0,0,7,20,45,0,0,5,21,43,93,BEIT T'SHUVAH,1.987,1.234,0,2,40,124,226,0,2,36,124,226,93,BEIT T'SHUVAH,1.987,1.234,0,4,52,144,278,0,4,44,146,276,86,"CHABAD OF CALIFORNIA, INC.",3.91,2.429,0,2,14,38,80,0,2,10,40,76,187,"PHOENIX HOUSES OF LOS ANGELES, INC.",7.828,4.864,0,0,2,12,34,0,0,2,12,32,47,"CHABAD OF CALIFORNIA, INC.",6.2,3.852,0,0,5,22,48,0,0,5,22,46,93,BEIT T'SHUVAH,1.987,1.234,0,2,34,94,160,0,2,30,94,160,93,BEIT T'SHUVAH,1.987,1.234,0,2,15,76,147,0,2,12,76,146,124,DIDI HIRSCH PSYCHIATRIC SERVICE,3.818,2.372,0,1,2,12,27,0,1,2,13,26
7219,702502,7025.02,19551422.234649424,25733.14598803636,34.013683085362196,-118.38437811907663,93,BEIT T'SHUVAH,1.895,1.178,0,8,80,204,408,0,8,58,206,394,109,"AEGIS TREATMENT CENTERS, LLC",7.011,4.357,0,0,6,12,38,0,0,4,12,32,47,"CHABAD OF CALIFORNIA, INC.",5.65,3.511,0,0,8,21,47,0,0,3,21,44,93,BEIT T'SHUVAH,1.895,1.178,0,2,42,124,232,0,2,34,124,226,93,BEIT T'SHUVAH,1.895,1.178,0,4,56,146,288,0,4,42,146,276,86,"CHABAD OF CALIFORNIA, INC.",3.644,2.264,0,2,16,40,80,0,2,8,40,80,187,"PHOENIX HOUSES OF LOS ANGELES, INC.",8.858,5.504,0,0,4,12,36,0,0,0,12,32,63,"ASIAN AMERICAN DRUG ABUSE PROGRAM, INC.",5.381,3.344,0,0,8,22,47,0,0,3,22,47,93,BEIT T'SHUVAH,1.895,1.178,0,2,36,94,164,0,2,30,94,160,93,BEIT T'SHUVAH,1.895,1.178,0,2,15,76,149,0,2,12,76,147,124,DIDI HIRSCH PSYCHIATRIC SERVICE,3.794,2.358,0,1,4,13,28,0,1,2,13,26
7220,702600,7026.00,23398949.807695184,24162.53853183169,33.99533686962665,-118.39554402309246,124,DIDI HIRSCH PSYCHIATRIC SERVICE,1.636,1.016,0,30,74,156,394,0,10,62,206,380,109,"AEGIS TREATMENT CENTERS, LLC",5.851,3.636,0,0,6,12,32,0,0,6,12,26,109,"AEGIS TREATMENT CENTERS, LLC",5.851,3.636,0,0,7,19,43,0,0,4,21,38,93,BEIT T'SHUVAH,4.013,2.494,0,20,42,84,228,0,2,34,124,226,124,DIDI HIRSCH PSYCHIATRIC SERVICE,1.636,1.016,0,22,52,104,278,0,4,44,146,274,135,"BEHAVIORAL HEALTH SERVICES, INC.",4.566,2.837,0,4,12,34,76,0,2,10,40,68,187,"PHOENIX HOUSES OF LOS ANGELES, INC.",7.439,4.622,0,0,4,12,32,0,0,2,12,26,85,DIDI HIRSCH PSYCHIATRIC SERVICE,5.726,3.558,0,0,6,20,45,0,0,3,22,42,93,BEIT T'SHUVAH,4.013,2.494,0,18,36,60,162,0,2,30,94,160,93,BEIT T'SHUVAH,4.013,2.494,0,5,17,48,146,0,2,11,76,143,124,DIDI HIRSCH PSYCHIATRIC SERVICE,1.636,1.016,0,2,2,11,28,0,1,2,13,26
7221,702700,7027.00,14542216.494489947,17600.488825726337,34.005634457656754,-118.40220020571884,131,AM/PM CULVER CITY BUDGET/ESCUELA LATINA AND ALCOHOL ASSESSMENTS 2,1.233,0.766,0,6,74,154,392,2,6,64,204,386,165,AMERICAN HEALTH SERVICES LLC,5.758,3.578,0,0,6,10,34,0,0,6,12,30,165,AMERICAN HEALTH SERVICES LLC,5.758,3.578,0,0,7,18,45,0,0,6,21,42,93,BEIT T'SHUVAH,3.135,1.948,0,2,40,84,226,0,2,36,124,226,124,DIDI HIRSCH PSYCHIATRIC SERVICE,2.864,1.78,0,4,50,102,278,0,4,46,146,274,86,"CHABAD OF CALIFORNIA, INC.",5.058,3.143,0,0,14,34,78,0,0,10,40,76,187,"PHOENIX HOUSES OF LOS ANGELES, INC.",7.03,4.368,0,0,2,12,34,0,0,2,12,32,63,"ASIAN AMERICAN DRUG ABUSE PROGRAM, INC.",6.682,4.152,0,0,5,20,47,0,0,5,22,45,93,BEIT T'SHUVAH,3.135,1.948,0,2,34,60,160,0,2,30,94,160,93,BEIT T'SHUVAH,3.135,1.948,0,2,15,48,147,0,2,12,76,146,124,DIDI HIRSCH PSYCHIATRIC SERVICE,2.864,1.78,0,1,2,11,26,0,1,2,13,26
7222,702801,7028.01,12854018.478082396,14969.395253226765,34.011472929518526,-118.41019806973982,131,AM/PM CULVER CITY BUDGET/ESCUELA LATINA AND ALCOHOL ASSESSMENTS 2,0.463,0.287,2,10,70,140,394,2,6,62,184,390,165,AMERICAN HEALTH SERVICES LLC,5.152,3.201,0,0,6,6,34,0,0,2,10,34,165,AMERICAN HEALTH SERVICES LLC,5.152,3.201,0,0,7,15,45,0,0,5,19,45,93,BEIT T'SHUVAH,3.053,1.897,0,2,38,82,226,0,2,38,110,226,93,BEIT T'SHUVAH,3.053,1.897,0,4,48,96,278,0,4,44,130,278,86,"CHABAD OF CALIFORNIA, INC.",4.925,3.06,0,2,12,30,78,0,0,8,36,76,187,"PHOENIX HOUSES OF LOS ANGELES, INC.",6.534,4.06,0,0,2,10,34,0,0,2,12,34,183,CLARE|MATRIX,6.508,4.044,0,0,5,18,47,0,0,5,21,47,93,BEIT T'SHUVAH,3.053,1.897,0,2,32,58,160,0,2,32,80,160,93,BEIT T'SHUVAH,3.053,1.897,0,2,12,47,147,0,2,11,67,146,124,DIDI HIRSCH PSYCHIATRIC SERVICE,3.715,2.308,0,1,2,9,26,0,1,2,13,25
7223,702802,7028.02,6566533.846376477,15448.873611752013,34.00536524155689,-118.41654408580392,131,AM/PM CULVER CITY BUDGET/ESCUELA LATINA AND ALCOHOL ASSESSMENTS 2,0.502,0.312,2,8,70,138,394,2,8,60,152,384,165,AMERICAN HEALTH SERVICES LLC,4.443,2.761,0,2,6,6,34,0,2,4,10,30,165,AMERICAN HEALTH SERVICES LLC,4.443,2.761,0,1,7,14,45,0,1,5,18,42,93,BEIT T'SHUVAH,3.947,2.452,0,2,38,82,226,0,2,32,84,226,124,DIDI HIRSCH PSYCHIATRIC SERVICE,3.409,2.118,0,6,48,96,278,0,6,40,102,274,86,"CHABAD OF CALIFORNIA, INC.",5.821,3.617,0,0,12,28,78,0,0,10,32,74,187,"PHOENIX HOUSES OF LOS ANGELES, INC.",5.752,3.574,0,0,2,10,34,0,0,2,12,32,183,CLARE|MATRIX,5.986,3.719,0,0,5,18,47,0,0,4,19,45,93,BEIT T'SHUVAH,3.947,2.452,0,2,32,58,160,0,2,26,60,160,93,BEIT T'SHUVAH,3.947,2.452,0,2,12,46,147,0,2,12,47,145,124,DIDI HIRSCH PSYCHIATRIC SERVICE,3.409,2.118,0,1,2,8,26,0,1,2,10,25
7224,702803,7028.03,9120630.734702047,27442.569027381494,33.99564277356159,-118.4331054983674,131,AM/PM CULVER CITY BUDGET/ESCUELA LATINA AND ALCOHOL ASSESSMENTS 2,2.301,1.43,0,12,62,98,384,0,10,46,120,370,165,AMERICAN HEALTH SERVICES LLC,2.907,1.806,0,2,6,6,30,0,2,2,6,28,165,AMERICAN HEALTH SERVICES LLC,2.907,1.806,0,3,6,8,43,0,2,4,11,40,187,"PHOENIX HOUSES OF LOS ANGELES, INC.",4.007,2.49,0,4,32,48,224,0,2,26,64,222,165,AMERICAN HEALTH SERVICES LLC,2.907,1.806,0,8,42,62,272,0,6,30,78,266,183,CLARE|MATRIX,4.814,2.991,0,2,10,26,74,0,2,8,30,68,187,"PHOENIX HOUSES OF LOS ANGELES, INC.",4.007,2.49,0,2,2,6,32,0,2,2,8,28,183,CLARE|MATRIX,4.814,2.991,0,2,4,13,43,0,1,2,18,39,187,"PHOENIX HOUSES OF LOS ANGELES, INC.",4.007,2.49,0,2,26,40,158,0,2,22,48,158,184,CLARE|MATRIX,4.86,3.02,0,2,12,20,142,0,0,7,34,139,124,DIDI HIRSCH PSYCHIATRIC SERVICE,3.916,2.433,0,1,2,8,24,0,1,2,9,23
7225,702900,7029.00,40430904.301415764,25965.913567522453,33.97649768339496,-118.4485754781994,187,"PHOENIX HOUSES OF LOS ANGELES, INC.",2.906,1.806,0,8,54,84,364,0,4,20,90,356,165,AMERICAN HEALTH SERVICES LLC,2.958,1.838,0,2,6,6,26,0,2,2,6,24,165,AMERICAN HEALTH SERVICES LLC,2.958,1.838,0,1,6,7,39,0,1,4,7,35,187,"PHOENIX HOUSES OF LOS ANGELES, INC.",2.906,1.806,0,2,26,44,222,0,2,6,44,220,187,"PHOENIX HOUSES OF LOS ANGELES, INC.",2.906,1.806,0,6,36,54,262,0,4,10,56,256,183,CLARE|MATRIX,5.058,3.143,0,0,8,20,68,0,0,4,24,66,187,"PHOENIX HOUSES OF LOS ANGELES, INC.",2.906,1.806,0,2,2,4,28,0,2,2,4,26,183,CLARE|MATRIX,5.058,3.143,0,0,3,8,38,0,0,2,9,37,187,"PHOENIX HOUSES OF LOS ANGELES, INC.",2.906,1.806,0,2,22,36,158,0,2,4,36,158,184,CLARE|MATRIX,5.063,3.146,0,0,8,19,139,0,0,2,20,136,124,DIDI HIRSCH PSYCHIATRIC SERVICE,4.991,3.102,0,1,2,5,23,0,0,1,6,22
7226,703002,7030.02,35270849.59215221,27859.362899160486,33.98747342678874,-118.37303874134523,124,DIDI HIRSCH PSYCHIATRIC SERVICE,2.135,1.326,0,46,86,272,404,0,42,56,290,400,109,"AEGIS TREATMENT CENTERS, LLC",3.932,2.443,0,4,6,12,34,0,2,4,12,34,109,"AEGIS TREATMENT CENTERS, LLC",3.932,2.443,0,2,5,24,46,0,1,3,25,45,151,"DIVINE HEALTHCARE SERVICES, INC.",3.04,1.889,0,26,50,186,230,0,24,32,200,230,124,DIDI HIRSCH PSYCHIATRIC SERVICE,2.135,1.326,0,34,62,208,282,0,30,40,222,282,102,"DIVINE HEALTHCARE SERVICES, INC.",3.04,1.889,0,6,16,44,82,0,6,10,48,78,115,"BEHAVIORAL HEALTH SERVICES, INC.",8.246,5.124,0,0,6,16,32,0,0,0,16,32,85,DIDI HIRSCH PSYCHIATRIC SERVICE,3.543,2.202,0,2,8,26,45,0,2,3,28,45,151,"DIVINE HEALTHCARE SERVICES, INC.",3.04,1.889,0,22,38,134,162,0,20,28,144,162,102,"DIVINE HEALTHCARE SERVICES, INC.",3.04,1.889,0,10,24,107,148,0,8,11,122,148,124,DIDI HIRSCH PSYCHIATRIC SERVICE,2.135,1.326,0,2,4,15,27,0,2,2,16,26
7227,703003,7030.03,21751985.835473504,25269.687140557824,33.9858225073206,-118.38867384630953,124,DIDI HIRSCH PSYCHIATRIC SERVICE,0.799,0.496,2,38,74,186,398,2,36,52,270,388,109,"AEGIS TREATMENT CENTERS, LLC",4.647,2.887,0,2,6,12,30,0,2,6,12,30,109,"AEGIS TREATMENT CENTERS, LLC",4.647,2.887,0,1,6,20,43,0,1,3,24,41,151,"DIVINE HEALTHCARE SERVICES, INC.",3.643,2.264,0,20,42,110,230,0,18,26,186,226,124,DIDI HIRSCH PSYCHIATRIC SERVICE,0.799,0.496,2,26,52,132,278,2,24,36,208,274,135,"BEHAVIORAL HEALTH SERVICES, INC.",3.569,2.218,0,6,14,36,80,0,6,10,42,74,187,"PHOENIX HOUSES OF LOS ANGELES, INC.",8.055,5.005,0,0,4,12,32,0,0,0,16,28,85,DIDI HIRSCH PSYCHIATRIC SERVICE,4.64,2.883,0,1,7,21,45,0,1,2,25,43,151,"DIVINE HEALTHCARE SERVICES, INC.",3.643,2.264,0,18,34,80,162,0,16,22,134,160,102,"DIVINE HEALTHCARE SERVICES, INC.",3.643,2.264,0,6,19,67,148,0,4,11,106,144,124,DIDI HIRSCH PSYCHIATRIC SERVICE,0.799,0.496,1,2,3,13,27,1,2,2,15,26
7228,703100,7031.00,28677375.86875449,26781.16120359665,33.99307789202863,-118.35483640050963,58,"ASIAN AMERICAN DRUG ABUSE PROGRAM, INC.",2.19,1.361,0,38,98,304,412,0,38,70,324,408,109,"AEGIS TREATMENT CENTERS, LLC",4.104,2.55,0,2,8,12,36,0,2,4,16,36,109,"AEGIS TREATMENT CENTERS, LLC",4.104,2.55,0,1,7,26,47,0,1,4,29,47,58,"ASIAN AMERICAN DRUG ABUSE PROGRAM, INC.",2.19,1.361,0,24,50,210,232,0,24,40,216,232,58,"ASIAN AMERICAN DRUG ABUSE PROGRAM, INC.",2.19,1.361,0,30,66,232,286,0,30,50,244,286,102,"DIVINE HEALTHCARE SERVICES, INC.",3.543,2.202,0,6,20,50,82,0,6,14,54,80,24,"SADLER HEALTHCARE, INC.",8.048,5.001,0,0,4,18,32,0,0,0,18,32,63,"ASIAN AMERICAN DRUG ABUSE PROGRAM, INC.",2.19,1.361,0,2,11,29,45,0,2,5,30,45,63,"ASIAN AMERICAN DRUG ABUSE PROGRAM, INC.",2.19,1.361,0,20,36,150,162,0,20,30,154,162,58,"ASIAN AMERICAN DRUG ABUSE PROGRAM, INC.",2.19,1.361,0,9,26,126,150,0,9,20,130,150,102,"DIVINE HEALTHCARE SERVICES, INC.",3.543,2.202,0,2,6,17,27,0,2,3,19,26
7229,703200,7032.00,22673956.225039758,22823.004539282152,33.99859331741692,-118.34017548763762,58,"ASIAN AMERICAN DRUG ABUSE PROGRAM, INC.",0.986,0.613,6,36,126,322,416,6,32,84,324,412,109,"AEGIS TREATMENT CENTERS, LLC",4.863,3.022,0,2,8,16,36,0,0,4,16,36,109,"AEGIS TREATMENT CENTERS, LLC",4.863,3.022,0,1,13,29,48,0,0,4,29,48,58,"ASIAN AMERICAN DRUG ABUSE PROGRAM, INC.",0.986,0.613,6,24,72,216,234,6,24,46,216,232,58,"ASIAN AMERICAN DRUG ABUSE PROGRAM, INC.",0.986,0.613,6,28,88,244,288,6,26,56,244,286,102,"DIVINE HEALTHCARE SERVICES, INC.",4.559,2.833,0,6,24,54,84,0,4,20,54,82,24,"SADLER HEALTHCARE, INC.",6.656,4.136,0,0,8,18,34,0,0,2,18,32,63,"ASIAN AMERICAN DRUG ABUSE PROGRAM, INC.",0.986,0.613,1,2,15,30,46,1,2,8,30,46,63,"ASIAN AMERICAN DRUG ABUSE PROGRAM, INC.",0.986,0.613,4,20,50,154,162,4,20,34,154,162,58,"ASIAN AMERICAN DRUG ABUSE PROGRAM, INC.",0.986,0.613,4,9,40,130,152,4,8,22,130,150,102,"DIVINE HEALTHCARE SERVICES, INC.",4.559,2.833,0,1,8,19,28,0,1,5,19,27
7230,800101,8001.01,87143308.85676299,55793.37654637862,34.13406940608096,-118.62684275948736,325,"TARZANA TREATMENT CENTERS, INC.",5.974,3.712,0,0,12,26,76,0,0,2,30,74,271,"TARZANA TREATMENT CENTERS, INC.",9.462,5.879,0,0,2,6,18,0,0,0,8,18,325,"TARZANA TREATMENT CENTERS, INC.",5.974,3.712,0,0,4,8,18,0,0,1,9,18,323,"TARZANA TREATMENT CENTERS, INC.",9.067,5.634,0,0,4,4,16,0,0,0,4,14,323,"TARZANA TREATMENT CENTERS, INC.",9.067,5.634,0,0,2,6,34,0,0,0,10,32,325,"TARZANA TREATMENT CENTERS, INC.",5.974,3.712,0,0,8,14,28,0,0,2,14,28,325,"TARZANA TREATMENT CENTERS, INC.",5.974,3.712,0,0,8,14,20,0,0,2,14,20,325,"TARZANA TREATMENT CENTERS, INC.",5.974,3.712,0,0,4,7,15,0,0,1,9,15,323,"TARZANA TREATMENT CENTERS, INC.",9.067,5.634,0,0,4,4,12,0,0,0,4,10,325,"TARZANA TREATMENT CENTERS, INC.",5.974,3.712,0,0,4,8,18,0,0,1,8,16,274,"TARZANA TREATMENT CENTERS, INC.",9.422,5.855,0,0,2,3,4,0,0,0,3,4
7231,800103,8001.03,198856351.05701715,83088.75523578477,34.118879518706244,-118.60184415030578,325,"TARZANA TREATMENT CENTERS, INC.",6.821,4.238,0,0,12,30,92,0,0,2,42,86,271,"TARZANA TREATMENT CENTERS, INC.",8.826,5.484,0,0,2,6,18,0,0,0,8,18,325,"TARZANA TREATMENT CENTERS, INC.",6.821,4.238,0,0,4,8,19,0,0,1,11,19,271,"TARZANA TREATMENT CENTERS, INC.",8.826,5.484,0,0,4,4,24,0,0,0,8,22,323,"TARZANA TREATMENT CENTERS, INC.",9.593,5.961,0,0,2,8,44,0,0,0,16,40,325,"TARZANA TREATMENT CENTERS, INC.",6.821,4.238,0,0,8,16,32,0,0,2,16,30,325,"TARZANA TREATMENT CENTERS, INC.",6.821,4.238,0,0,8,14,20,0,0,2,16,20,325,"TARZANA TREATMENT CENTERS, INC.",6.821,4.238,0,0,4,9,17,0,0,1,11,16,271,"TARZANA TREATMENT CENTERS, INC.",8.826,5.484,0,0,4,4,20,0,0,0,6,18,325,"TARZANA TREATMENT CENTERS, INC.",6.821,4.238,0,0,4,7,18,0,0,1,10,18,274,"TARZANA TREATMENT CENTERS, INC.",8.822,5.482,0,0,2,3,6,0,0,0,3,4
7232,800104,8001.04,368507387.69689256,154192.8982343085,34.09236297961902,-118.63772308178906,325,"TARZANA TREATMENT CENTERS, INC.",10.564,6.564,0,0,0,12,72,0,0,0,22,66,271,"TARZANA TREATMENT CENTERS, INC.",13.225,8.218,0,0,0,2,16,0,0,0,4,14,325,"TARZANA TREATMENT CENTERS, INC.",10.564,6.564,0,0,0,4,17,0,0,0,7,16,271,"TARZANA TREATMENT CENTERS, INC.",13.225,8.218,0,0,0,4,14,0,0,0,6,12,323,"TARZANA TREATMENT CENTERS, INC.",13.578,8.437,0,0,0,2,30,0,0,0,6,26,325,"TARZANA TREATMENT CENTERS, INC.",10.564,6.564,0,0,0,8,28,0,0,0,10,26,325,"TARZANA TREATMENT CENTERS, INC.",10.564,6.564,0,0,0,8,18,0,0,0,10,18,325,"TARZANA TREATMENT CENTERS, INC.",10.564,6.564,0,0,0,4,14,0,0,0,5,14,271,"TARZANA TREATMENT CENTERS, INC.",13.225,8.218,0,0,0,4,10,0,0,0,6,8,325,"TARZANA TREATMENT CENTERS, INC.",10.564,6.564,0,0,0,4,16,0,0,0,5,13,274,"TARZANA TREATMENT CENTERS, INC.",13.215,8.212,0,0,0,2,4,0,0,0,2,4
